,Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,NET_INCOME,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,SHORT_AND_LONG_TERM_DEBT,TOBIN_Q_RATIO,TOTAL_EQUITY,security_name,gics_sector_name
2315,2017-12-31,NGD CT Equity,59.556,9.0,98.82,9.0,0.0,37.0,1.0,2389.0037,38.7597,66.554,45.0413,0.0,60.7143,6.0,2.0,100.0,22.222,43.8596,2731296.064,5.5,4017.3,-1300.0,1.8864,-108.0,1.6139999999999999,-5.1156,-2.7118,-25.6503,1001.7,0.9423,2139.5,New Gold Inc,Materials
2316,2018-12-31,NGD CT Equity,57.333,7.0,94.54,6.0,0.0,48.0,0.33,607.6858,37.2093,65.474,42.9752,0.0,60.7143,5.0,2.0,100.0,33.333,38.5965,5272776.0,2.45,2169.6,-571.4286,2.0061,-1240.5,1.741,-80.4475,-40.1009,55.5184,783.9,0.7704,944.5,New Gold Inc,Materials
2317,2019-12-31,NGD CT Equity,58.714,4.0,100.0,7.0,0.0,49.0,1.33,777.3338,31.0078,57.579,38.4298,0.0,60.7143,6.0,2.0,100.0,28.571,33.3333,2456860.0,1.9,2158.5,93.617,2.271,-73.5,0.173,-7.7133,-3.3964,4.3176,720.7,0.8321,961.3,New Gold Inc,Materials
2318,2020-12-31,NGD CT Equity,59.714,10.0,97.1,7.0,0.0,50.0,2.33,1903.6336,46.5116,55.811,50.4132,0.0,60.7143,6.0,2.0,100.0,28.571,49.1228,4303250.0,2.9,2250.1,0.0,2.5183,-79.3,0.204,-9.0598,-3.5975,2.0298,518.3,1.3122,789.3,New Gold Inc,Materials
2319,2010-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,925.5606,6.2016,65.175,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.42,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2320,2011-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,1083.2302,6.2016,64.666,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.434,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2321,2012-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,3.228,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.434,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2322,2013-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,0.0,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.434,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2323,2014-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,0.0,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.434,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2324,2015-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,0.0,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.189,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2325,2016-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2326,2017-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2327,2018-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2328,2019-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2329,2020-12-31,NGX CT Equity,63.25,10.0,100.0,8.0,0.0,,,,6.2016,0.031,19.0083,,57.1429,7.0,,,0.0,10.526299999999999,,,900.3227,-31.5789,1.5145,-73.8559,0.0,-13.1861,-8.7064,0.0146,189.0204,1.4301,540.8356,Northgate Minerals Corp,
2330,2010-12-31,NKO CT Equity,60.0,11.0,91.5,7.0,1.0,,,5328.4009,9.9174,51.74,24.0664,,42.8571,5.0,,,0.0,34.375,16529178.315,,2246.455,23.2632,1.5664,118.788,9.171,10.0214,6.3976,274.5025,547.706,2.8278,1314.965,Niko Resources Ltd,Energy
2331,2011-12-31,NKO CT Equity,61.833,10.0,93.33,6.0,1.0,,,2490.684,9.9174,43.01,19.0871,0.0,51.7857,4.0,0.0,100.0,0.0,26.5625,11098967.205,,1889.741,-42.6778,1.6589,69.897,9.408,5.6067,3.3798,39.4535,362.5,2.9912,1178.385,Niko Resources Ltd,Energy
2332,2012-12-31,NKO CT Equity,62.2,10.0,98.0,5.0,1.0,,,747.7995,16.5289,28.007,26.971,0.0,51.7857,3.0,0.0,100.0,0.0,25.0,4787249.4741,,1618.487,-42.6778,1.6875,-322.628,6.937,-31.0378,-18.3926,-20.4392,354.527,1.5646,900.548,Niko Resources Ltd,Energy
2333,2013-12-31,NKO CT Equity,63.2,9.0,100.0,5.0,1.0,61.0,9.17,178.3484,16.5289,45.145,12.8631,0.0,51.7857,3.0,0.0,100.0,0.0,3.125,3197497.398,,1493.807,39.84,1.7521,-216.496,6.583,-24.3753,-13.9123,-37.9529,212.866,0.7092,875.807,Niko Resources Ltd,Energy
2334,2014-12-31,NKO CT Equity,58.29,10.0,88.57,7.0,0.0,,,22.6381,16.5289,31.46,12.8631,0.0,51.7857,5.0,0.0,100.0,0.0,3.125,2992037.6856,,984.591,-130.5851,2.1739,-657.006,0.439,-115.2584,-53.0186,-35.0926,374.849,0.9111,264.25,Niko Resources Ltd,Energy
2335,2015-12-31,NKO CT Equity,49.333,11.0,94.93,6.0,1.0,,,5.6594999999999995,16.5289,10.967,14.1079,0.0,51.7857,4.0,0.0,100.0,0.0,7.8125,502034.4,2.38,454.654,32.7566,2.1739,-672.914,0.115,-115.2584,-93.5093,-6.4249,413.423,1.9672,-402.676,Niko Resources Ltd,Energy
2336,2016-12-31,NKO CT Equity,60.0,8.0,91.66,5.0,1.0,61.0,0.08,8.7069,16.5289,8.864,14.1079,0.0,51.7857,2.0,0.0,100.0,0.0,7.8125,,2.33,475.326,89.8799,2.1739,-85.802,0.177,-115.2584,-18.4524,-22.2301,385.027,2.0642,-488.451,Niko Resources Ltd,Energy
2337,2017-12-31,NKO CT Equity,62.6,20.0,99.08,5.0,0.0,62.0,1.08,4.7888,1.6529,0.644,16.1826,0.0,51.7857,4.0,0.0,100.0,0.0,12.5,,3.7,426.008,89.8799,2.1739,264.419,0.177,-115.2584,58.6728,-52.8672,224.221,1.5952,-247.186,Niko Resources Ltd,Energy
2338,2018-12-31,NKO CT Equity,63.2,16.0,100.0,5.0,0.0,63.0,2.08,1.881,1.6529,0.006,16.1826,0.0,51.7857,4.0,0.0,66.667,0.0,12.5,,4.7,363.219,89.8799,2.1739,-81.271,0.115,-115.2584,-20.5951,-54.1489,215.435,1.9183,-328.457,Niko Resources Ltd,Energy
2339,2019-12-31,NKO CT Equity,64.2,23.0,100.0,5.0,0.0,64.0,3.08,1.4107,1.6529,0.006,15.3527,0.0,51.7857,4.0,0.0,66.667,0.0,9.375,,6.04,5.21,16.092,2.1739,-68.56,0.115,-115.2584,-37.2175,-52.4348,0.0,77.4062,-397.017,Niko Resources Ltd,Energy
2340,2020-12-31,NKO CT Equity,64.2,23.0,100.0,5.0,0.0,65.0,4.08,,1.6529,0.006,15.3527,0.0,51.7857,4.0,0.0,66.667,0.0,9.375,,7.04,3.399,57.5342,2.1739,-4.821,0.115,-115.2584,-111.9991,-52.4348,0.0,77.4062,-401.838,Niko Resources Ltd,Energy
2341,2010-12-31,NPI CT Equity,,11.0,100.0,6.0,0.0,,,1157.4525,,,12.3967,0.0,48.2143,4.0,1.0,66.667,16.667,5.2632,513990.0,,2023.915,-54.9349,4.8489,-205.979,,-54.6059,-11.0788,61.6026,812.542,1.5503,207.217,Northland Power Inc,Utilities
2342,2011-12-31,NPI CT Equity,,11.0,97.22,7.0,0.0,,,1394.9218,,37.092,12.3967,0.0,48.2143,5.0,2.0,75.0,28.571,5.2632,2672532.0,,2254.028,78.8927,7.1854,-63.109,6.687,-23.8453,-2.9504,13.994,1059.891,1.3837,679.737,Northland Power Inc,Utilities
2343,2012-12-31,NPI CT Equity,,12.0,92.85,7.0,0.0,,,1598.2659,,27.695,12.3967,0.0,48.2143,5.0,2.0,75.0,28.571,5.2632,506968.0,,2518.675,70.4918,4.905,-9.913,5.604,-4.3979,-0.4154,1.533,1292.869,1.4635,701.116,Northland Power Inc,Utilities
2344,2013-12-31,NPI CT Equity,,11.0,100.0,6.0,0.0,,5.08,2021.4944,,51.555,13.2231,0.0,48.2143,4.0,2.0,66.667,33.333,8.7719,622378.0,4.72,3063.226,70.4918,5.2826,151.134,4.402,25.9794,5.4151,54.0685,1837.562,1.4653,952.738,Northland Power Inc,Utilities
2345,2014-12-31,NPI CT Equity,,14.0,98.86,7.0,0.0,,6.08,2265.9157,,52.708,13.2231,0.0,48.2143,5.0,2.0,66.667,28.571,8.7719,1229475.0,4.57,4999.094,70.4918,6.7905999999999995,-106.571,3.367,-20.2896,-2.6437,36.3997,2869.868,1.3431,1102.22,Northland Power Inc,Utilities
2346,2015-12-31,NPI CT Equity,,12.0,94.04,7.0,0.0,,7.08,3162.0762,2.3256,47.235,14.4628,0.0,48.2143,5.0,2.0,75.0,28.571,8.7719,1601508.0,5.57,7366.395,91.4634,9.5001,1.143,2.349,-1.8518,0.0185,-4.2009,4814.262,1.3304,1407.068,Northland Power Inc,Utilities
2347,2016-12-31,NPI CT Equity,,12.0,100.0,6.0,0.0,,8.08,4002.2105,2.3256,50.816,14.4628,0.0,48.2143,4.0,2.0,75.0,33.333,8.7719,1919177.0,6.57,8663.43,91.4634,11.4036,121.464,7.907,15.6898,1.5154999999999998,50.9323,6211.946,1.3848,1375.12,Northland Power Inc,Utilities
2348,2017-12-31,NPI CT Equity,,15.0,98.88,6.0,0.0,,9.08,4068.7957,14.7287,54.045,27.2727,0.0,58.9286,4.0,2.0,66.667,33.333,24.5614,3672981.0,7.57,10280.517,32.8125,13.9443,161.122,9.059,22.0688,1.701,25.228,7391.542,1.3296000000000001,1457.885,Northland Power Inc,Utilities
2349,2018-12-31,NPI CT Equity,,16.0,99.04,7.0,0.0,,0.42,3829.7665,18.6047,49.893,33.4711,0.0,58.9286,4.0,2.0,75.0,28.571,42.1053,3502582.0,7.45,10335.95,76.4312,13.7831,278.13,8.369,35.6439,2.6981,13.0304,7474.815,1.2999,1540.622,Northland Power Inc,Utilities
2350,2019-12-31,NPI CT Equity,67.714,17.0,98.198,7.0,0.0,,1.42,5269.7111,23.2558,35.5,38.843,0.0,66.0714,5.0,2.0,66.667,28.571,47.3684,2143833.0,7.26,10478.668,14.0255,12.8998,320.764,1.932,38.305,3.0821,6.6464,7214.713,1.3918,1510.752,Northland Power Inc,Utilities
2351,2020-12-31,NPI CT Equity,67.444,17.0,98.198,9.0,0.0,,2.42,9214.0595,23.2558,31.746,38.843,0.0,66.0714,7.0,3.0,100.0,33.333,47.3684,2485453.0,6.57,11399.47,2.924,10.3352,360.936,4.562,33.0273,3.2995,24.2107,7656.075,1.6947,2002.771,Northland Power Inc,Utilities
2352,2010-12-31,NSU CT Equity,,4.0,100.0,5.0,0.0,,,1451.7239,,84.025,12.3967,0.0,44.6429,4.0,0.0,100.0,0.0,8.7719,2958280.0,,356.18,-133.3333,1.8109,-13.316,1.492,-8.8309,-4.8765,,0.0,4.5807,202.832,Nevsun Resources Ltd,Materials
2353,2011-12-31,NSU CT Equity,,4.0,100.0,5.0,0.0,,,1130.6874,3.876,81.159,19.4215,0.0,44.6429,4.0,0.0,100.0,0.0,29.8246,2904809.0,,775.226,-133.3333,1.6067,147.065,1.409,41.7697,25.9969,,0.0,1.7966,607.472,Nevsun Resources Ltd,Materials
2354,2012-12-31,NSU CT Equity,,5.0,100.0,5.0,0.0,,,845.2732,10.0775,82.325,25.6198,0.0,53.5714,4.0,0.0,100.0,0.0,33.3333,1489635.0,,873.696,-1.3514,1.4759,145.262,1.428,26.004,17.619,3.3352,0.0,1.2635,763.285,Nevsun Resources Ltd,Materials
2355,2013-12-31,NSU CT Equity,,4.0,100.0,6.0,0.0,60.0,5.42,703.5565,26.3566,87.322,35.5372,0.0,53.5714,5.0,0.0,100.0,0.0,38.5965,2255374.0,13.52,870.86,-91.7808,1.4202,12.857,2.2640000000000002,2.0933,1.474,-72.4934,0.0,1.0613,768.496,Nevsun Resources Ltd,Materials
2356,2014-12-31,NSU CT Equity,,8.0,98.214,6.0,0.0,61.0,6.42,894.4221,20.155,67.165,33.0579,0.0,57.1429,5.0,0.0,100.0,0.0,38.5965,6286804.0,12.26,986.686,680.355,1.4453,93.394,1.7109999999999999,14.5336,10.0556,256.467,0.0,1.0947,832.896,Nevsun Resources Ltd,Materials
2357,2015-12-31,NSU CT Equity,,4.0,100.0,6.0,0.0,62.0,7.42,749.1805,24.8062,84.381,34.2975,0.0,51.7857,5.0,0.0,100.0,0.0,38.5965,3449944.0,13.26,949.984,-76.5064,1.4607999999999999,22.794,1.706,3.4386,2.3539,-35.7001,0.0,0.8869,796.136,Nevsun Resources Ltd,Materials
2358,2016-12-31,NSU CT Equity,,6.0,100.0,8.0,0.0,63.0,8.42,1249.6123,23.2558,85.618,32.2314,0.0,46.4286,7.0,1.0,100.0,12.5,38.5965,5615523.0,10.84,1238.826,-76.5064,1.4162,-2.673,1.488,-0.3459,-0.2442,-35.3536,0.0,1.0269,1062.459,Nevsun Resources Ltd,Materials
2359,2017-12-31,NSU CT Equity,58.714,9.0,92.06,7.0,0.0,60.0,0.67,924.7702,25.5814,84.99,38.4298,0.0,66.0714,6.0,1.0,100.0,14.286,40.3509,7211610.0,3.13,1086.352,-2700.0,1.3676,-84.725,1.248,-9.9667,-7.2876,25.4403,0.0,0.9396,953.141,Nevsun Resources Ltd,Materials
2360,2018-12-31,NSU CT Equity,58.714,9.0,92.06,7.0,0.0,59.0,0.08,1812.5301,25.5814,71.532,38.4298,0.0,66.0714,6.0,1.0,100.0,14.286,40.3509,,1.52,1086.352,-2700.0,1.3676,-84.725,0.285,-9.9667,-7.2876,25.4403,0.0,0.9396,953.141,Nevsun Resources Ltd,Materials
2361,2019-12-31,NSU CT Equity,58.714,9.0,92.06,7.0,0.0,60.0,1.08,1858.4994,25.5814,5.719,38.4298,0.0,66.0714,6.0,1.0,100.0,14.286,40.3509,,1.08,1086.352,-2700.0,1.3676,-84.725,0.031,-9.9667,-7.2876,25.4403,0.0,0.9396,953.141,Nevsun Resources Ltd,Materials
2362,2020-12-31,NSU CT Equity,58.714,9.0,92.06,7.0,0.0,61.0,2.08,,25.5814,3.552,38.4298,0.0,66.0714,6.0,1.0,100.0,14.286,40.3509,,2.08,1086.352,-2700.0,1.3676,-84.725,0.031,-9.9667,-7.2876,25.4403,0.0,0.9396,953.141,Nevsun Resources Ltd,Materials
2363,2010-12-31,NVA CT Equity,56.667,10.0,98.33,6.0,0.0,,,820.7479,,52.262,14.1079,0.0,51.7857,6.0,0.0,100.0,0.0,7.8125,648522.0,,1533.824,-97.4576,1.8037999999999998,-59.655,6.477,-6.9656,-3.8617,4.572,438.566,1.0182,793.152,NuVista Energy Ltd,Energy
2364,2011-12-31,NVA CT Equity,56.0,10.0,98.5,7.0,0.0,,,521.4497,2.4793,61.07,15.3527,0.0,51.7857,6.0,0.0,100.0,0.0,7.8125,3562098.0,,1373.705,-119.403,1.8774,-143.8,7.676,-18.5704,-9.8916,3.1834,289.431,0.8296,755.548,NuVista Energy Ltd,Energy
2365,2012-12-31,NVA CT Equity,57.0,14.0,97.95,7.0,0.0,,,696.2818,15.7025,59.862,24.8963,0.0,51.7857,6.0,0.0,100.0,0.0,18.75,1656837.0,,878.174,-31.2925,1.5953,-195.2,4.743,-27.6564,-17.3366,-34.3965,19.892,1.0458,656.061,NuVista Energy Ltd,Energy
2366,2013-12-31,NVA CT Equity,50.75,12.0,94.8,8.0,0.0,47.0,2.67,962.9812,15.7025,63.965,24.8963,0.0,51.7857,7.0,0.0,100.0,0.0,18.75,1425987.0,7.04,905.711,73.5751,1.308,-61.144,2.472,-8.9663,-6.8552,-9.9924,0.0,1.2827,707.795,NuVista Energy Ltd,Energy
2367,2014-12-31,NVA CT Equity,58.778,10.0,98.88,9.0,0.0,48.0,3.67,1026.5758,15.7025,64.671,26.971,0.0,55.3571,8.0,0.0,100.0,0.0,23.4375,1776483.0,7.19,1024.08,15.6863,1.3829,-58.881,2.549,-8.439,-6.1023,23.0641,171.969,1.332,687.647,NuVista Energy Ltd,Energy
2368,2015-12-31,NVA CT Equity,59.778,7.0,100.0,9.0,0.0,49.0,4.67,623.9694,18.1818,61.004,28.2158,0.0,55.3571,8.0,0.0,100.0,0.0,23.4375,1176717.0,8.19,981.637,-169.7674,1.5226,-172.925,2.396,-26.2547,-17.2432,10.4675,196.733,0.9942,629.639,NuVista Energy Ltd,Energy
2369,2016-12-31,NVA CT Equity,58.778,11.0,100.0,9.0,0.0,50.0,5.67,1197.8918,24.7934,62.784,32.3651,0.0,55.3571,8.0,1.0,100.0,11.111,26.5625,1690501.0,7.83,961.24,99.1379,1.4021,-1.653,2.452,-0.2386,-0.1702,7.6405,67.156,1.4607,756.029,NuVista Energy Ltd,Energy
2370,2017-12-31,NVA CT Equity,59.778,7.0,100.0,9.0,0.0,51.0,6.67,1394.9171,28.9256,53.983,34.4398,0.0,55.3571,8.0,1.0,100.0,11.111,26.5625,1988612.0,8.25,1186.419,99.1379,1.326,94.368,2.325,11.6532,8.788,31.5707,193.405,1.4483,863.579,NuVista Energy Ltd,Energy
2371,2018-12-31,NVA CT Equity,60.778,11.0,100.0,9.0,0.0,52.0,7.67,918.7673,33.0579,46.313,41.0788,0.0,60.7143,8.0,1.0,100.0,11.111,39.0625,2258232.0,,2180.874,31.4815,1.4843,136.245,1.8479999999999999,12.0114,8.0923,35.229,473.287,0.7773,1405.017,NuVista Energy Ltd,Energy
2372,2019-12-31,NVA CT Equity,61.778,5.0,100.0,9.0,0.0,53.0,8.67,719.2624,33.0579,60.395,43.5685,0.0,60.7143,8.0,1.0,100.0,11.111,48.4375,1773691.0,,2331.361,31.4815,1.6385999999999998,-63.833,4.135,-4.636,-2.8293,9.8887,642.352,0.7301,1348.756,NuVista Energy Ltd,Energy
2373,2020-12-31,NVA CT Equity,62.778,8.0,100.0,9.0,0.0,54.0,9.67,212.183,33.0579,42.704,43.5685,0.0,60.7143,8.0,1.0,100.0,11.111,48.4375,1453723.0,11.83,2157.83,-214.2857,1.7915999999999999,-197.879,3.32,-15.794599999999999,-8.8158,-13.152,706.356,0.5601,1156.894,NuVista Energy Ltd,Energy
2374,2010-12-31,NVU-U CT Equity,65.0,6.0,97.91,8.0,0.0,,,792.9256,,,11.9835,0.0,51.7857,7.0,0.0,100.0,0.0,,1309517.0,,1131.016,-6.5934,2.2923999999999998,-24.281,,-5.5127,-2.4048,-9.3681,414.881,1.18,592.046,Northview Apartment Real Estat,Real Estate
2375,2011-12-31,NVU-U CT Equity,68.333,10.0,100.0,6.0,0.0,,,874.6685,,30.851,11.9835,0.0,51.7857,5.0,0.0,100.0,0.0,,1201921.0,,1333.073,-6.5934,1.9272,85.896,2.285,13.4363,6.9718,15.2798,515.665,1.1396,690.652,Northview Apartment Real Estat,Real Estate
2376,2012-12-31,NVU-U CT Equity,67.142,9.0,100.0,7.0,0.0,,,989.3253,,40.815,11.9835,0.0,51.7857,6.0,1.0,100.0,14.29,,1292065.0,,1350.072,-21.6491,1.8225,82.256,2.128,11.1741,6.1313,12.9601,530.955,1.1507,785.962,Northview Apartment Real Estat,Real Estate
2377,2013-12-31,NVU-U CT Equity,68.142,7.0,98.0,7.0,0.0,,,888.2711,,45.045,11.157,0.0,48.2143,6.0,1.0,100.0,14.29,,694486.0,,1516.822,12.713,1.7911000000000001,87.014,2.795,10.8727,6.0703,10.669599999999999,659.304,1.0445,818.96,Northview Apartment Real Estat,Real Estate
2378,2014-12-31,NVU-U CT Equity,65.5,6.0,97.91,8.0,0.0,,,810.5811,,46.408,11.157,0.0,48.2143,7.0,1.0,100.0,12.5,,903536.0,,1666.171,-14.7059,1.9268,73.972,2.288,8.9555,4.648,7.1387,786.605,0.9507,836.981,Northview Apartment Real Estat,Real Estate
2379,2015-12-31,NVU-U CT Equity,68.0,10.0,100.0,7.0,0.0,48.0,1.67,791.512,,55.133,11.157,0.0,48.2143,6.0,1.0,100.0,14.286,,1341250.0,3.69,3132.617,-61.2223,2.5493,31.698,1.495,3.3678,1.3211,15.8309,1866.517,0.9146,1049.106,Northview Apartment Real Estat,Real Estate
2380,2016-12-31,NVU-U CT Equity,57.889,7.0,98.21,9.0,0.0,49.0,2.67,1117.3781,,44.643,11.157,0.0,48.2143,7.0,1.0,100.0,11.111,,1044200.0,4.6899999999999995,3185.672,62.6707,2.8729,77.285,5.049,7.0281,2.4464,52.7981,1818.834,0.9521,1153.22,Northview Apartment Real Estat,Real Estate
2381,2017-12-31,NVU-U CT Equity,56.375,6.0,92.16,8.0,0.0,50.0,3.67,1393.6139,,26.409,16.5289,0.0,51.7857,6.0,1.0,100.0,12.5,19.2982,1521000.0,4.45,3573.416,159.3933,2.7422,212.221,15.447,17.2195,6.2796,-0.438,2012.238,0.9819,1313.999,Northview Apartment Real Estat,Real Estate
2382,2018-12-31,NVU-U CT Equity,55.875,6.0,97.87,8.0,0.0,51.0,4.67,1516.259,,25.617,16.5289,0.0,51.7857,6.0,2.0,100.0,25.0,19.2982,1700700.0,4.88,4177.368,25.3649,2.6252,289.541,14.853,19.6135,7.4713,9.9605,2223.259,0.9072,1640.646,Northview Apartment Real Estat,Real Estate
2383,2019-12-31,NVU-U CT Equity,57.0,15.0,100.0,8.0,0.0,52.0,5.67,2014.0584,,24.168,16.5289,0.0,51.7857,6.0,2.0,100.0,25.0,19.2982,1529568.0,6.19,4575.237,-24.4023,2.3431,241.854,15.441,12.9492,5.5264,7.8562,2304.775,0.9764,2096.842,Northview Apartment Real Estat,Real Estate
2384,2020-12-31,NVU-U CT Equity,57.0,15.0,100.0,8.0,0.0,53.0,6.58,2743.8877,,16.743,16.5289,0.0,51.7857,6.0,2.0,100.0,25.0,19.2982,,7.1,4575.237,-24.4023,2.3431,241.854,15.94,12.9492,5.5264,7.8562,2304.775,0.9764,2096.842,Northview Apartment Real Estat,Real Estate
2385,2010-12-31,NWC CT Equity,59.8,9.0,98.9,10.0,0.0,,,997.5543,,,16.7464,0.0,55.3571,9.0,1.0,100.0,10.0,7.0175,,,623.8,8.2278,2.1848,81.813,,28.9944,13.2709,3.7147,209.17,1.9264999999999999,289.926,North West Co Inc/The,Consumer Staples
2386,2011-12-31,NWC CT Equity,60.0,7.0,97.0,10.0,0.0,,,974.8167,,36.585,16.7464,0.0,55.3571,9.0,1.0,100.0,11.11,7.0175,5574027.0,,616.588,-15.2047,2.152,69.656,2.079,24.1693,11.2313,0.2588,192.596,2.1901,286.475,North West Co Inc/The,Consumer Staples
2387,2012-12-31,NWC CT Equity,60.454,5.0,100.0,11.0,0.0,,,1083.1834,,42.198,16.7464,0.0,55.3571,10.0,2.0,100.0,18.181,7.0175,5151764.0,,626.917,-17.2414,2.1809,57.961,2.269,20.3306,9.3222,3.2478,175.892,2.0445,283.709,North West Co Inc/The,Consumer Staples
2388,2013-12-31,NWC CT Equity,59.333,4.0,96.7,9.0,0.0,53.0,18.0,1246.2692,,47.778,16.7464,0.0,55.3571,8.0,2.0,100.0,22.222,7.0175,5151764.0,7.96,651.394,12.5,2.2041,65.148,1.449,22.4664,10.1928,1.238,163.354,2.2641999999999998,296.25,North West Co Inc/The,Consumer Staples
2389,2014-12-31,NWC CT Equity,60.333,12.0,98.148,9.0,0.0,54.0,19.0,1268.8983,,45.572,15.7895,0.0,55.3571,8.0,3.0,100.0,33.333,3.5088,2104445.0,6.88,670.512,-1.4815,2.1366,64.263,0.962,20.7739,9.7228,1.9475,182.862,2.355,322.44,North West Co Inc/The,Consumer Staples
2390,2015-12-31,NWC CT Equity,58.1,7.0,100.0,10.0,0.0,55.0,20.0,1390.4619,,38.683,16.7464,0.0,55.3571,9.0,3.0,100.0,30.0,7.0175,2842327.0,7.2,724.299,-2.2556,2.1402,62.883,1.1219999999999999,19.2975,9.0167,5.2669,201.396,2.3238,329.283,North West Co Inc/The,Consumer Staples
2391,2016-12-31,NWC CT Equity,58.364,9.0,98.92,11.0,0.0,56.0,21.0,1335.2402,,41.377,16.7464,0.0,55.3571,9.0,3.0,100.0,27.273,7.0175,3534397.0,8.2,793.795,10.7692,2.2101,69.779,1.178,20.3172,9.193,10.5661,225.489,2.4157,357.612,North West Co Inc/The,Consumer Staples
2392,2017-12-31,NWC CT Equity,59.364,5.0,98.18,11.0,0.0,57.0,22.0,1463.8487,,29.769,16.7464,0.0,55.3571,10.0,3.0,100.0,27.273,7.0175,3054187.0,9.81,805.821,10.4167,2.2052,77.076,1.291,21.2507,9.636800000000001,2.6757999999999997,229.266,2.3074,367.785,North West Co Inc/The,Consumer Staples
2393,2018-12-31,NWC CT Equity,60.364,6.0,97.0,11.0,0.0,58.0,23.0,1530.0908,2.0833,32.731,17.7033,0.0,55.3571,10.0,3.0,100.0,27.273,7.0175,3463303.0,8.85,930.948,-13.2075,2.3542,67.154,1.414,18.2054,7.7332,7.6476,313.549,2.1267,382.156,North West Co Inc/The,Consumer Staples
2394,2019-12-31,NWC CT Equity,61.333,6.0,100.0,12.0,0.0,59.0,24.08,1343.1766,2.0833,32.096,17.7033,0.0,55.3571,11.0,3.0,100.0,25.0,7.0175,3315367.0,9.15,1149.861,28.985500000000002,2.708,86.739,1.487,22.5766,8.337,1.4288,506.705,1.975,411.016,North West Co Inc/The,Consumer Staples
